province,municipality,barangay
Misamis Oriental,Balingasag,Barangay 1 (Pob.)
Misamis Oriental,Balingasag,Barangay 2 (Pob.)
Misamis Oriental,Balingasag,Barangay 3 (Pob.)
Misamis Oriental,Balingasag,Barangay 4 (Pob.)
Misamis Oriental,Balingasag,Barangay 5 (Pob.)
Misamis Oriental,Balingasag,Barangay 6 (Pob.)
Misamis Oriental,Balingasag,Binitinan
Misamis Oriental,Balingasag,Blanco
Misamis Oriental,Balingasag,Calawag
Misamis Oriental,Balingasag,Camuayan
Misamis Oriental,Balingasag,Cogon
Misamis Oriental,Balingasag,Dansuli
Misamis Oriental,Balingasag,Dumarait
Misamis Oriental,Balingasag,Hermano
Misamis Oriental,Balingasag,Kibanban
Misamis Oriental,Balingasag,Linabu
Misamis Oriental,Balingasag,Linggangao
Misamis Oriental,Balingasag,Mambayaan
Misamis Oriental,Balingasag,Mandangoa
Misamis Oriental,Balingasag,Napaliran
Misamis Oriental,Balingasag,Quezon
Misamis Oriental,Balingasag,Rosario
Misamis Oriental,Balingasag,Samay
Misamis Oriental,Balingasag,San Francisco
Misamis Oriental,Balingasag,San Isidro
Misamis Oriental,Balingasag,San Juan
Misamis Oriental,Balingasag,Talusan
Misamis Oriental,Balingasag,Waterfall
Misamis Oriental,Jasaan,Aplaya
Misamis Oriental,Jasaan,Bobontugan
Misamis Oriental,Jasaan,Corrales
Misamis Oriental,Jasaan,Danao
Misamis Oriental,Jasaan,I. S. Cruz
Misamis Oriental,Jasaan,Jampason
Misamis Oriental,Jasaan,Kimaya
Misamis Oriental,Jasaan,Lower Jasaan (Pob.)
Misamis Oriental,Jasaan,Luz Banzon
Misamis Oriental,Jasaan,Natubo
Misamis Oriental,Jasaan,San Antonio
Misamis Oriental,Jasaan,San Isidro
Misamis Oriental,Jasaan,San Nicolas
Misamis Oriental,Jasaan,Solana
Misamis Oriental,Jasaan,Upper Jasaan (Pob.)
Misamis Oriental,Gingoog,Agay-Ayan
Misamis Oriental,Gingoog,Alagatan
Misamis Oriental,Gingoog,Anakan
Misamis Oriental,Gingoog,Bagubad
Misamis Oriental,Gingoog,Bakidbakid
Misamis Oriental,Gingoog,Bal-Ason
Misamis Oriental,Gingoog,Bantaawan
Misamis Oriental,Gingoog,Barangay 1 (Pob.)
Misamis Oriental,Gingoog,Barangay 10 (Pob.)
Misamis Oriental,Gingoog,Barangay 11 (Pob.)
Misamis Oriental,Gingoog,Barangay 12 (Pob.)
Misamis Oriental,Gingoog,Barangay 13 (Pob.)
Misamis Oriental,Gingoog,Barangay 14 (Pob.)
Misamis Oriental,Gingoog,Barangay 15 (Pob.)
Misamis Oriental,Gingoog,Barangay 16 (Pob.)
Misamis Oriental,Gingoog,Barangay 17 (Pob.)
Misamis Oriental,Gingoog,Barangay 18 (Pob.)
Misamis Oriental,Gingoog,Barangay 18-A (Pob.)
Misamis Oriental,Gingoog,Barangay 19 (Pob.)
Misamis Oriental,Gingoog,Barangay 2 (Pob.)
Misamis Oriental,Gingoog,Barangay 20 (Pob.)
Misamis Oriental,Gingoog,Barangay 21 (Pob.)
Misamis Oriental,Gingoog,Barangay 22 (Pob.)
Misamis Oriental,Gingoog,Barangay 22-A (Pob.)
Misamis Oriental,Gingoog,Barangay 23 (Pob.)
Misamis Oriental,Gingoog,Barangay 24 (Pob.)
Misamis Oriental,Gingoog,Barangay 24-A (Pob.)
Misamis Oriental,Gingoog,Barangay 25 (Pob.)
Misamis Oriental,Gingoog,Barangay 26 (Pob.)
Misamis Oriental,Gingoog,Barangay 3 (Pob.)
Misamis Oriental,Gingoog,Barangay 4 (Pob.)
Misamis Oriental,Gingoog,Barangay 5 (Pob.)
Misamis Oriental,Gingoog,Barangay 6 (Pob.)
Misamis Oriental,Gingoog,Barangay 7 (Pob.)
Misamis Oriental,Gingoog,Barangay 8 (Pob.)
Misamis Oriental,Gingoog,Barangay 9 (Pob.)
Misamis Oriental,Gingoog,Binakalan
Misamis Oriental,Gingoog,Capitulangan
Misamis Oriental,Gingoog,Daan-Lungsod
Misamis Oriental,Gingoog,Dinawehan
Misamis Oriental,Gingoog,Eureka
Misamis Oriental,Gingoog,Hindangon
Misamis Oriental,Gingoog,Kalagonoy
Misamis Oriental,Gingoog,Kalipay
Misamis Oriental,Gingoog,Kamanikan
Misamis Oriental,Gingoog,Kianlagan
Misamis Oriental,Gingoog,Kibuging
Misamis Oriental,Gingoog,Kipuntos
Misamis Oriental,Gingoog,Lawaan
Misamis Oriental,Gingoog,Lawit
Misamis Oriental,Gingoog,Libertad
Misamis Oriental,Gingoog,Libon
Misamis Oriental,Gingoog,Lunao
Misamis Oriental,Gingoog,Lunotan
Misamis Oriental,Gingoog,Malibud
Misamis Oriental,Gingoog,Malinao
Misamis Oriental,Gingoog,Maribucao
Misamis Oriental,Gingoog,Mimbalagon
Misamis Oriental,Gingoog,Mimbunga
Misamis Oriental,Gingoog,Mimbuntong
Misamis Oriental,Gingoog,Minsapinit
Misamis Oriental,Gingoog,Murallon
Misamis Oriental,Gingoog,Odiongan
Misamis Oriental,Gingoog,Pangasihan
Misamis Oriental,Gingoog,Pigsaluhan
Misamis Oriental,Gingoog,Punong
Misamis Oriental,Gingoog,Ricoro
Misamis Oriental,Gingoog,Samay
Misamis Oriental,Gingoog,San Jose
Misamis Oriental,Gingoog,San Juan
Misamis Oriental,Gingoog,San Luis
Misamis Oriental,Gingoog,San Miguel
Misamis Oriental,Gingoog,Sangalan
Misamis Oriental,Gingoog,Santiago
Misamis Oriental,Gingoog,Tagpako
Misamis Oriental,Gingoog,Talisay
Misamis Oriental,Gingoog,Talon
Misamis Oriental,Gingoog,Tinabalan
Misamis Oriental,Gingoog,Tinulongan
Misamis Oriental,Lugait,Aya-Aya
Misamis Oriental,Lugait,Betahon
Misamis Oriental,Lugait,Biga
Misamis Oriental,Lugait,Calangahan
Misamis Oriental,Lugait,Kaluknayan
Misamis Oriental,Lugait,Lower Talacogon
Misamis Oriental,Lugait,Poblacion
Misamis Oriental,Lugait,Upper Talacogon
Misamis Oriental,Balingoan,Baukbauk Pob. (G.e. Antonino)
Misamis Oriental,Balingoan,Dahilig
Misamis Oriental,Balingoan,Kabangasan
Misamis Oriental,Balingoan,Kabulakan
Misamis Oriental,Balingoan,Kauswagan
Misamis Oriental,Balingoan,Lapinig (Pob.)
Misamis Oriental,Balingoan,Mantangale
Misamis Oriental,Balingoan,Mapua
Misamis Oriental,Balingoan,San Alonzo
Misamis Oriental,Binuangan,Dampias
Misamis Oriental,Binuangan,Kitamban
Misamis Oriental,Binuangan,Kitambis
Misamis Oriental,Binuangan,Mabini
Misamis Oriental,Binuangan,Mosangot
Misamis Oriental,Binuangan,Nabataan
Misamis Oriental,Binuangan,Poblacion
Misamis Oriental,Binuangan,Valdeconcha
Misamis Oriental,Lagonglong,Banglay
Misamis Oriental,Lagonglong,Dampil
Misamis Oriental,Lagonglong,Gaston
Misamis Oriental,Lagonglong,Kabulawan
Misamis Oriental,Lagonglong,Kauswagan
Misamis Oriental,Lagonglong,Lumbo
Misamis Oriental,Lagonglong,Manaol
Misamis Oriental,Lagonglong,Poblacion
Misamis Oriental,Lagonglong,Tabok
Misamis Oriental,Lagonglong,Umagos
Misamis Oriental,Gitagum,Burnay
Misamis Oriental,Gitagum,Carlos P. Garcia
Misamis Oriental,Gitagum,Cogon
Misamis Oriental,Gitagum,Gregorio Pelaez (Lagutay)
Misamis Oriental,Gitagum,Kilangit
Misamis Oriental,Gitagum,Matangad
Misamis Oriental,Gitagum,Pangayawan
Misamis Oriental,Gitagum,Poblacion
Misamis Oriental,Gitagum,Quezon
Misamis Oriental,Gitagum,Tala-O
Misamis Oriental,Gitagum,Ulab
Misamis Oriental,Opol,Awang
Misamis Oriental,Opol,Bagocboc
Misamis Oriental,Opol,Barra
Misamis Oriental,Opol,Bonbon
Misamis Oriental,Opol,Cauyonan
Misamis Oriental,Opol,Igpit
Misamis Oriental,Opol,Limonda
Misamis Oriental,Opol,Luyongbonbon
Misamis Oriental,Opol,Malanang
Misamis Oriental,Opol,Nangcaon
Misamis Oriental,Opol,Patag
Misamis Oriental,Opol,Poblacion
Misamis Oriental,Opol,Taboc
Misamis Oriental,Opol,Tingalan
Misamis Oriental,Initao,Aluna
Misamis Oriental,Initao,Andales
Misamis Oriental,Initao,Apas
Misamis Oriental,Initao,Calacapan
Misamis Oriental,Initao,Gimangpang
Misamis Oriental,Initao,Jampason
Misamis Oriental,Initao,Kamelon
Misamis Oriental,Initao,Kanitoan
Misamis Oriental,Initao,Oguis
Misamis Oriental,Initao,Pagahan
Misamis Oriental,Initao,Poblacion
Misamis Oriental,Initao,Pontacon
Misamis Oriental,Initao,San Pedro
Misamis Oriental,Initao,Sinalac
Misamis Oriental,Initao,Tawantawan
Misamis Oriental,Initao,Tubigan
Misamis Oriental,Cagayan De Oro,Agusan
Misamis Oriental,Cagayan De Oro,Baikingon
Misamis Oriental,Cagayan De Oro,Balubal
Misamis Oriental,Cagayan De Oro,Balulang
Misamis Oriental,Cagayan De Oro,Barangay 1 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 10 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 11 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 12 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 13 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 14 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 15 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 16 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 17 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 18 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 19 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 2 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 20 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 21 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 22 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 23 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 24 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 25 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 26 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 27 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 28 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 29 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 3 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 30 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 31 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 32 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 33 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 34 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 35 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 36 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 37 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 38 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 39 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 4 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 40 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 5 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 6 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 7 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 8 (Pob.)
Misamis Oriental,Cagayan De Oro,Barangay 9 (Pob.)
Misamis Oriental,Cagayan De Oro,Bayabas
Misamis Oriental,Cagayan De Oro,Bayanga
Misamis Oriental,Cagayan De Oro,Besigan
Misamis Oriental,Cagayan De Oro,Bonbon
Misamis Oriental,Cagayan De Oro,Bugo
Misamis Oriental,Cagayan De Oro,Bulua
Misamis Oriental,Cagayan De Oro,Camaman-An
Misamis Oriental,Cagayan De Oro,Canito-An
Misamis Oriental,Cagayan De Oro,Carmen
Misamis Oriental,Cagayan De Oro,Consolacion
Misamis Oriental,Cagayan De Oro,Cugman
Misamis Oriental,Cagayan De Oro,Dansolihon
Misamis Oriental,Cagayan De Oro,F. S. Catanico
Misamis Oriental,Cagayan De Oro,Gusa
Misamis Oriental,Cagayan De Oro,Indahag
Misamis Oriental,Cagayan De Oro,Iponan
Misamis Oriental,Cagayan De Oro,Kauswagan
Misamis Oriental,Cagayan De Oro,Lapasan
Misamis Oriental,Cagayan De Oro,Lumbia
Misamis Oriental,Cagayan De Oro,Macabalan
Misamis Oriental,Cagayan De Oro,Macasandig
Misamis Oriental,Cagayan De Oro,Mambuaya
Misamis Oriental,Cagayan De Oro,Nazareth
Misamis Oriental,Cagayan De Oro,Pagalungan
Misamis Oriental,Cagayan De Oro,Pagatpat
Misamis Oriental,Cagayan De Oro,Patag
Misamis Oriental,Cagayan De Oro,Pigsag-An
Misamis Oriental,Cagayan De Oro,Puerto
Misamis Oriental,Cagayan De Oro,Puntod
Misamis Oriental,Cagayan De Oro,San Simon
Misamis Oriental,Cagayan De Oro,Tablon
Misamis Oriental,Cagayan De Oro,Taglimao
Misamis Oriental,Cagayan De Oro,Tagpangi
Misamis Oriental,Cagayan De Oro,Tignapoloan
Misamis Oriental,Cagayan De Oro,Tuburan
Misamis Oriental,Cagayan De Oro,Tumpagon
Misamis Oriental,Libertad,Dulong
Misamis Oriental,Libertad,Gimaylan
Misamis Oriental,Libertad,Kimalok
Misamis Oriental,Libertad,Lubluban
Misamis Oriental,Libertad,Poblacion
Misamis Oriental,Libertad,Retablo
Misamis Oriental,Libertad,Santo Nino
Misamis Oriental,Libertad,Tangcub
Misamis Oriental,Libertad,Taytayan
Misamis Oriental,Laguindingan,Aromahon
Misamis Oriental,Laguindingan,Gasi
Misamis Oriental,Laguindingan,Kibaghot
Misamis Oriental,Laguindingan,Lapad
Misamis Oriental,Laguindingan,Liberty
Misamis Oriental,Laguindingan,Mauswagon
Misamis Oriental,Laguindingan,Moog
Misamis Oriental,Laguindingan,Poblacion
Misamis Oriental,Laguindingan,Sambulawan
Misamis Oriental,Laguindingan,Sinai
Misamis Oriental,Laguindingan,Tubajon
Misamis Oriental,Manticao,Argayoso
Misamis Oriental,Manticao,Balintad
Misamis Oriental,Manticao,Cabalantian
Misamis Oriental,Manticao,Camanga
Misamis Oriental,Manticao,Digkilaan
Misamis Oriental,Manticao,Mahayahay
Misamis Oriental,Manticao,Pagawan
Misamis Oriental,Manticao,Paniangan
Misamis Oriental,Manticao,Patag
Misamis Oriental,Manticao,Poblacion
Misamis Oriental,Manticao,Punta Silum
Misamis Oriental,Manticao,Tuod
Misamis Oriental,Manticao,Upper Malubog
Misamis Oriental,Villanueva,Balacanas
Misamis Oriental,Villanueva,Dayawan
Misamis Oriental,Villanueva,Imelda
Misamis Oriental,Villanueva,Katipunan
Misamis Oriental,Villanueva,Kimaya
Misamis Oriental,Villanueva,Looc
Misamis Oriental,Villanueva,Poblacion 1
Misamis Oriental,Villanueva,Poblacion 2
Misamis Oriental,Villanueva,Poblacion 3
Misamis Oriental,Villanueva,San Martin
Misamis Oriental,Villanueva,Tambobong
Misamis Oriental,Naawan,Don Pedro
Misamis Oriental,Naawan,Linangkayan
Misamis Oriental,Naawan,Lubilan
Misamis Oriental,Naawan,Mapulog
Misamis Oriental,Naawan,Maputi
Misamis Oriental,Naawan,Mat-I
Misamis Oriental,Naawan,Patag
Misamis Oriental,Naawan,Poblacion
Misamis Oriental,Naawan,Tagbalogo
Misamis Oriental,Naawan,Tuboran
Misamis Oriental,Medina,Bangbang
Misamis Oriental,Medina,Bulwa
Misamis Oriental,Medina,Cabug
Misamis Oriental,Medina,Dig-Aguyan
Misamis Oriental,Medina,Duka
Misamis Oriental,Medina,Gasa
Misamis Oriental,Medina,Maanas
Misamis Oriental,Medina,Mananum Bag-O
Misamis Oriental,Medina,Mananum Daan
Misamis Oriental,Medina,North Poblacion
Misamis Oriental,Medina,Pahindong
Misamis Oriental,Medina,Portulin
Misamis Oriental,Medina,San Isidro
Misamis Oriental,Medina,San Jose
Misamis Oriental,Medina,San Roque
Misamis Oriental,Medina,San Vicente
Misamis Oriental,Medina,South Poblacion
Misamis Oriental,Medina,Tambagan
Misamis Oriental,Medina,Tup-On
Misamis Oriental,Sugbongcogon,Alicomohan
Misamis Oriental,Sugbongcogon,Ampianga
Misamis Oriental,Sugbongcogon,Kaulayanan
Misamis Oriental,Sugbongcogon,Kidampas
Misamis Oriental,Sugbongcogon,Kiraging
Misamis Oriental,Sugbongcogon,Mangga
Misamis Oriental,Sugbongcogon,Mimbuahan
Misamis Oriental,Sugbongcogon,Poblacion
Misamis Oriental,Sugbongcogon,Santa Cruz (Mabini)
Misamis Oriental,Sugbongcogon,Silad
Misamis Oriental,Tagoloan,Baluarte
Misamis Oriental,Tagoloan,Casinglot
Misamis Oriental,Tagoloan,Gracia
Misamis Oriental,Tagoloan,Mohon
Misamis Oriental,Tagoloan,Natumolan
Misamis Oriental,Tagoloan,Poblacion
Misamis Oriental,Tagoloan,Rosario
Misamis Oriental,Tagoloan,Santa Ana
Misamis Oriental,Tagoloan,Santa Cruz
Misamis Oriental,Tagoloan,Sugbongcogon
Misamis Oriental,Talisayan,Bugdang
Misamis Oriental,Talisayan,Calamcam
Misamis Oriental,Talisayan,Casibole
Misamis Oriental,Talisayan,Macopa
Misamis Oriental,Talisayan,Magkarila
Misamis Oriental,Talisayan,Mahayag
Misamis Oriental,Talisayan,Mandahilag
Misamis Oriental,Talisayan,Mintabon
Misamis Oriental,Talisayan,Pangpangon
Misamis Oriental,Talisayan,Poblacion
Misamis Oriental,Talisayan,Pook
Misamis Oriental,Talisayan,Punta Santiago
Misamis Oriental,Talisayan,Puting Balas
Misamis Oriental,Talisayan,San Jose
Misamis Oriental,Talisayan,Santa Ines
Misamis Oriental,Talisayan,Sibantang
Misamis Oriental,Talisayan,Sindangan
Misamis Oriental,Talisayan,Tagbocboc
Misamis Oriental,El Salvador,Amoros
Misamis Oriental,El Salvador,Bolisong
Misamis Oriental,El Salvador,Bolobolo
Misamis Oriental,El Salvador,Calongonan
Misamis Oriental,El Salvador,Cogon
Misamis Oriental,El Salvador,Himaya
Misamis Oriental,El Salvador,Hinigdaan
Misamis Oriental,El Salvador,Kalabaylabay
Misamis Oriental,El Salvador,Kibonbon
Misamis Oriental,El Salvador,Molugan
Misamis Oriental,El Salvador,Poblacion
Misamis Oriental,El Salvador,Sambulawan
Misamis Oriental,El Salvador,Sinaloc
Misamis Oriental,El Salvador,Taytay
Misamis Oriental,El Salvador,Ulaliman
Misamis Oriental,Kinoguitan,Beray
Misamis Oriental,Kinoguitan,Bolisong
Misamis Oriental,Kinoguitan,Buko
Misamis Oriental,Kinoguitan,Calubo
Misamis Oriental,Kinoguitan,Campo
Misamis Oriental,Kinoguitan,Esperanza
Misamis Oriental,Kinoguitan,Kagumahan
Misamis Oriental,Kinoguitan,Kalitian
Misamis Oriental,Kinoguitan,Kitotok
Misamis Oriental,Kinoguitan,Panabol
Misamis Oriental,Kinoguitan,Poblacion
Misamis Oriental,Kinoguitan,Salicapawan
Misamis Oriental,Kinoguitan,Salubsob
Misamis Oriental,Kinoguitan,Suarez
Misamis Oriental,Kinoguitan,Sumalag
Misamis Oriental,Magsaysay,Abunda
Misamis Oriental,Magsaysay,Artadi
Misamis Oriental,Magsaysay,Bonifacio Aquino
Misamis Oriental,Magsaysay,Cabalawan
Misamis Oriental,Magsaysay,Cabantian
Misamis Oriental,Magsaysay,Cabubuhan
Misamis Oriental,Magsaysay,Candiis
Misamis Oriental,Magsaysay,Consuelo
Misamis Oriental,Magsaysay,Damayuhan
Misamis Oriental,Magsaysay,Gumabon
Misamis Oriental,Magsaysay,Katipunan
Misamis Oriental,Magsaysay,Kauswagan
Misamis Oriental,Magsaysay,Kibungsod
Misamis Oriental,Magsaysay,Mahayahay
Misamis Oriental,Magsaysay,Mindulao
Misamis Oriental,Magsaysay,Pag-Asa
Misamis Oriental,Magsaysay,Poblacion
Misamis Oriental,Magsaysay,San Isidro
Misamis Oriental,Magsaysay,San Vicente
Misamis Oriental,Magsaysay,Santa Cruz
Misamis Oriental,Magsaysay,Tama
Misamis Oriental,Magsaysay,Tibon-Tibon
Misamis Oriental,Magsaysay,Tinaan
Misamis Oriental,Magsaysay,Tulang (Cadena De Amor)
Misamis Oriental,Magsaysay,Villa Felipa
Misamis Oriental,Salay,Alipuaton
Misamis Oriental,Salay,Ampenican
Misamis Oriental,Salay,Bunal
Misamis Oriental,Salay,Casulog
Misamis Oriental,Salay,Dinagsaan
Misamis Oriental,Salay,Guinalaban
Misamis Oriental,Salay,Ili-Ilihon
Misamis Oriental,Salay,Inobulan
Misamis Oriental,Salay,Looc
Misamis Oriental,Salay,Matampa
Misamis Oriental,Salay,Membuli
Misamis Oriental,Salay,Poblacion
Misamis Oriental,Salay,Salagsag
Misamis Oriental,Salay,Salay River I
Misamis Oriental,Salay,Salay River II
Misamis Oriental,Salay,Saray
Misamis Oriental,Salay,Tinagaan
Misamis Oriental,Salay,Yungod
Mountain Province,Barlig,Chupac
Mountain Province,Barlig,Fiangtin
Mountain Province,Barlig,Gawana (Pob.)
Mountain Province,Barlig,Kaleo
Mountain Province,Barlig,Latang
Mountain Province,Barlig,Lias Kanluran
Mountain Province,Barlig,Lias Silangan
Mountain Province,Barlig,Lingoy
Mountain Province,Barlig,Lunas
Mountain Province,Barlig,Macalana
Mountain Province,Barlig,Ogoog
Mountain Province,Bauko,Abatan
Mountain Province,Bauko,Bagnen Oriente
Mountain Province,Bauko,Bagnen Proper
Mountain Province,Bauko,Balintaugan
Mountain Province,Bauko,Banao
Mountain Province,Bauko,Bila (Bua)
Mountain Province,Bauko,Guinzadan Central
Mountain Province,Bauko,Guinzadan Norte
Mountain Province,Bauko,Guinzadan Sur
Mountain Province,Bauko,Lagawa
Mountain Province,Bauko,Leseb
Mountain Province,Bauko,Mabaay
Mountain Province,Bauko,Mayag
Mountain Province,Bauko,Monamon Norte
Mountain Province,Bauko,Monamon Sur
Mountain Province,Bauko,Mount Data
Mountain Province,Bauko,Otucan Norte
Mountain Province,Bauko,Otucan Sur
Mountain Province,Bauko,Poblacion (Bauko)
Mountain Province,Bauko,Sadsadan
Mountain Province,Bauko,Sinto
Mountain Province,Bauko,Tapapan
Mountain Province,Tadian,Balaoa
Mountain Province,Tadian,Banaao
Mountain Province,Tadian,Bantey
Mountain Province,Tadian,Batayan
Mountain Province,Tadian,Bunga
Mountain Province,Tadian,Cadad-anan
Mountain Province,Tadian,Cagubatan
Mountain Province,Tadian,Dacudac
Mountain Province,Tadian,Duagan
Mountain Province,Tadian,Kayan East
Mountain Province,Tadian,Kayan West
Mountain Province,Tadian,Lenga
Mountain Province,Tadian,Lubon
Mountain Province,Tadian,Mabalite
Mountain Province,Tadian,Masla
Mountain Province,Tadian,Pandayan
Mountain Province,Tadian,Poblacion
Mountain Province,Tadian,Sumadel
Mountain Province,Tadian,Tue
Mountain Province,Paracelis,Anonat
Mountain Province,Paracelis,Bacarni
Mountain Province,Paracelis,Bananao
Mountain Province,Paracelis,Bantay
Mountain Province,Paracelis,Bunot
Mountain Province,Paracelis,Buringal
Mountain Province,Paracelis,Butigue
Mountain Province,Paracelis,Palitod
Mountain Province,Paracelis,Poblacion
Mountain Province,Besao,Agawa
Mountain Province,Besao,Ambaguio
Mountain Province,Besao,Banguitan
Mountain Province,Besao,Besao East (Besao Proper)
Mountain Province,Besao,Besao West
Mountain Province,Besao,Catengan
Mountain Province,Besao,Gueday
Mountain Province,Besao,Kin-iway (Pob.)
Mountain Province,Besao,Lacmaan
Mountain Province,Besao,Laylaya
Mountain Province,Besao,Padangan
Mountain Province,Besao,Payeo
Mountain Province,Besao,Suquib
Mountain Province,Besao,Tamboan
Mountain Province,Bontoc,Alab Oriente
Mountain Province,Bontoc,Alab Proper
Mountain Province,Bontoc,Balili
Mountain Province,Bontoc,Bayyo
Mountain Province,Bontoc,Bontoc Ili
Mountain Province,Bontoc,Calutit
Mountain Province,Bontoc,Caneo
Mountain Province,Bontoc,Dalican
Mountain Province,Bontoc,Gonogon
Mountain Province,Bontoc,Guinaang
Mountain Province,Bontoc,Mainit
Mountain Province,Bontoc,Maligcong
Mountain Province,Bontoc,Poblacion (Bontoc)
Mountain Province,Bontoc,Samoki
Mountain Province,Bontoc,Talubin
Mountain Province,Bontoc,Tocucan
Mountain Province,Sadanga,Anabel
